# Sigma = 0.100000
        2.2223061196        0.4861059631
        2.2745959119        0.5006374587
        2.3268857043        0.5168295038
        2.3791754966        0.5285041456
        2.4314652890        0.5359914177
        2.4837550813        0.5458176626
        2.5360448737        0.5608355235
        2.5883346660        0.5768086347
        2.6406244583        0.5890895548
        2.6929142507        0.5981008203
        2.7452040430        0.6078756767
        2.7974938354        0.6216473279
        2.8497836277        0.6384696149
        2.9020734201        0.6535713808
        2.9543632124        0.6639890008
        3.0066530048        0.6735609762
        3.0589427971        0.6884739854
        3.1112325895        0.7077881627
        3.1635223818        0.7239249990
        3.2158121741        0.7340869531
        3.2681019665        0.7450279591
        3.3203917588        0.7629731405
        3.3726815512        0.7841500666
        3.4249713435        0.8008176123
        3.4772611359        0.8133079439
        3.5295509282        0.8289064636
        3.5818407206        0.8488756091
        3.6341305129        0.8640973815
        3.6864203052        0.8669660463
        3.7387100976        0.8610791081
        3.7909998899        0.8541694502
        3.8432896823        0.8480058321
        3.8955794746        0.8418427182
        3.9478692670        0.8399055062
        4.0001590593        0.8471212657
        4.0524488517        0.8602486146
        4.1047386440        0.8708115742
        4.1570284364        0.8767001029
        4.2093182287        0.8858159885
        4.2616080210        0.9078308104
        4.3138978134        0.9454310936
        4.3661876057        0.9932559503
        4.4184773981        1.0418055606
        4.4707671904        1.0820171134
        4.5230569828        1.1097185081
        4.5753467751        1.1265895644
        4.6276365675        1.1345956163
        4.6799263598        1.1307101840
        4.7322161522        1.1099350686
        4.7845059445        1.0726702645
        4.8367957368        1.0277973767
        4.8890855292        0.9894745838
        4.9413753215        0.9700165397
        4.9936651139        0.9702848434
        5.0459549062        0.9708290280
        5.0982446986        0.9348818677
        5.1505344909        0.8326820384
        5.2028242833        0.6707478494
        5.2551140756        0.4916142460
        5.3074038680        0.3401749609
        5.3596936603        0.2341002810
        5.4119834526        0.1648707406
        5.4642732450        0.1165407154
        5.5165630373        0.0794727551
        5.5688528297        0.0535048970
        5.6211426220        0.0480418834
        5.6734324144        0.0865762563
        5.7257222067        0.2128418106
        5.7780119991        0.4797415098
        5.8303017914        0.9019958002
        5.8825915837        1.3975404511
        5.9348813761        1.7973435804
        5.9871711684        1.9586510562
        6.0394609608        1.8770323802
        6.0917507531        1.6692457841
        6.1440405455        1.4606870674
        6.1963303378        1.3110756070
        6.2486201302        1.2234840939
        6.3009099225        1.1823787394
        6.3531997149        1.1749570126
        6.4054895072        1.1944648942
        6.4577792995        1.2369025277
        6.5100690919        1.2954180092
        6.5623588842        1.3549773623
        6.6146486766        1.3946861391
        6.6669384689        1.4016163546
        6.7192282613        1.3848851207
        6.7715180536        1.3736724547
        6.8238078460        1.3999404878
        6.8760976383        1.4829375031
        6.9283874307        1.6278951173
        6.9806772230        1.8359593998
        7.0329670153        2.1112567268
        7.0852568077        2.4481711783
        7.1375466000        2.7974827428
        7.1898363924        3.0481575832
        7.2421261847        3.0740509755
        7.2944159771        2.8259000274
        7.3467057694        2.3716794575
        7.3989955618        1.8374184506
        7.4512853541        1.3221937610
        7.5035751465        0.8739812714
        7.5558649388        0.5159316605
        7.6081547311        0.2627364833
        7.6604445235        0.1118642058
        7.7127343158        0.0388668435
        7.7650241082        0.0108285075
        7.8173139005        0.0023891895
        7.8696036929        0.0004137751
        7.9218934852        0.0000558871
        7.9741832776        0.0000058590
        8.0264730699        0.0000004751
        8.0787628622        0.0000000297
        8.1310526546        0.0000000014
        8.1833424469        0.0000000001
        8.2356322393        0.0000000000
        8.2879220316        0.0000000000
        8.3402118240        0.0000000000
        8.3925016163        0.0000000000
        8.4447914087        0.0000000000
        8.4970812010        0.0000000000
        8.5493709934        0.0000000000
